assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cccnc3)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,110.0,IC50,nM,110.0,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cccnc3)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3ccccc3)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,280.0,IC50,nM,280.0,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3ccccc3)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,CC#Cc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,CHEMBL3853350,=,=,IC50,nM,25.0,IC50,nM,25.0,CC#Cc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C#Cc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,CHEMBL3853350,=,=,IC50,nM,14.0,IC50,nM,14.0,C#Cc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C/C=C/c1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,CHEMBL3853350,=,=,IC50,nM,330.0,IC50,nM,330.0,C/C=C/c1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(N(C)C)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,1100.0,IC50,nM,1100.0,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(N(C)C)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,CNc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,CHEMBL3853350,=,=,IC50,nM,1100.0,IC50,nM,1100.0,CNc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,COc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,CHEMBL3853350,=,=,IC50,nM,1000.0,IC50,nM,1000.0,COc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#N)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,240.0,IC50,nM,240.0,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#N)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(F)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,50.0,IC50,nM,50.0,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(F)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,Cc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,CHEMBL3853350,=,=,IC50,nM,110.0,IC50,nM,110.0,Cc1cccc2cc([C@H](C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,CC[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,150.0,IC50,nM,150.0,CC[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,Nc1nn2cccnc2c1C(=O)NCc1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,>,>,IC50,nM,7000.0,IC50,nM,7000.0,Nc1nn2cccnc2c1C(=O)NCc1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)ncc2ccccc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,>,>,IC50,nM,10000.0,IC50,nM,10000.0,C[C@H](NC(=O)c1c(N)ncc2ccccc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)nn2ccccc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,300.0,IC50,nM,300.0,C[C@H](NC(=O)c1c(N)nn2ccccc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1cncc2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,1000.0,IC50,nM,1000.0,C[C@H](NC(=O)c1cncc2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1cnn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,400.0,IC50,nM,400.0,C[C@H](NC(=O)c1cnn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)ncc2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,60.0,IC50,nM,60.0,C[C@H](NC(=O)c1c(N)ncc2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human recombinant full length N-terminal His-tagged PI3Kgamma expressed in Sf9 insect cells using diC8PIP2 as substrate incubated for 15 mins followed by substrate addition measured after 2 hr by ADP-Glo luminescence assay,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853350,=,=,IC50,nM,40.0,IC50,nM,40.0,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,CHEMBL3853357,=,=,IC50,nM,64.0,IC50,nM,64.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,Cc1cc(S(N)(=O)=O)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,CHEMBL3853357,=,=,IC50,nM,2400.0,IC50,nM,2400.0,Cc1cc(S(N)(=O)=O)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CHEMBL3853357,=,=,IC50,nM,2.9,IC50,nM,2.9,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,CHEMBL3853357,,,Inhibition,%,,INH,,,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,CN1C(=O)c2ccccc2N(C)c2nc(Nc3cccc(S(N)(=O)=O)c3)ncc21,CHEMBL3853357,=,=,IC50,nM,4.3,IC50,nM,4.3,CN1C(=O)c2ccccc2N(C)c2nc(Nc3cccc(S(N)(=O)=O)c3)ncc21,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc21,CHEMBL3853357,=,=,IC50,nM,15.0,IC50,nM,15.0,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc21,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(N)(=O)=O)c3)nc1N2C,CHEMBL3853357,=,=,IC50,nM,110.0,IC50,nM,110.0,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(N)(=O)=O)c3)nc1N2C,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1N2C,CHEMBL3853357,=,=,IC50,nM,20.0,IC50,nM,20.0,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1N2C,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(=O)(=O)N4CCC(O)CC4)cc3)nc1N2C,CHEMBL3853357,=,=,IC50,nM,58.0,IC50,nM,58.0,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(=O)(=O)N4CCC(O)CC4)cc3)nc1N2C,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCC(O)CC4)c3)nc1N2C,CHEMBL3853357,=,=,IC50,nM,6.5,IC50,nM,6.5,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCC(O)CC4)c3)nc1N2C,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)nc1N2C,CHEMBL3853357,=,=,IC50,nM,3300.0,IC50,nM,3300.0,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)nc1N2C,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCN(C)CC4)c3)nc1N2C,CHEMBL3853357,=,=,IC50,nM,560.0,IC50,nM,560.0,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCN(C)CC4)c3)nc1N2C,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,CCC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,CHEMBL3853357,=,=,IC50,nM,11.0,IC50,nM,11.0,CCC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)Nc1cccc(NS(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)c1,CHEMBL3853357,=,=,IC50,nM,340.0,IC50,nM,340.0,C=CC(=O)Nc1cccc(NS(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)c1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)Nc1cccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)c1,CHEMBL3853357,=,=,IC50,nM,330.0,IC50,nM,330.0,C=CC(=O)Nc1cccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)c1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,CHEMBL3853357,=,=,IC50,nM,310.0,IC50,nM,310.0,C=CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)Nc1ccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)cc1,CHEMBL3853357,=,=,IC50,nM,15.0,IC50,nM,15.0,C=CC(=O)Nc1ccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)cc1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,CHEMBL3853357,=,=,IC50,nM,49.0,IC50,nM,49.0,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)NC1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,CHEMBL3853357,=,=,IC50,nM,120.0,IC50,nM,120.0,C=CC(=O)NC1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,CHEMBL3853357,=,=,IC50,nM,110.0,IC50,nM,110.0,C=CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,2016
Inhibition of human PI3Kgamma (S144 to A1102 residues) expressed in mammalian expression system incubated for 60 mins by ADAPTA assay,C=CC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,CHEMBL3853357,=,=,IC50,nM,2.8,IC50,nM,2.8,C=CC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,2016
Inhibition of PI3Kgamma (unknown origin) using phosphatidylinositol and gamma-32P-ATP incubated for 20 mins by TLC assay or high-throughput membrane capture assay,CC(=O)/N=c1/[nH]c(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,CHEMBL3860068,=,=,IC50,nM,16.0,IC50,uM,0.016,CC(=O)/N=c1/[nH]c(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,2017
Inhibition of PI3Kgamma (unknown origin),Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,CHEMBL3860068,=,=,IC50,nM,3000.0,IC50,uM,3.0,Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,2017
Inhibition of human recombinant PI3Kgamma by luciferase-luciferin-coupled chemiluminescence assay,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,CHEMBL3860068,=,=,IC50,nM,23.0,IC50,uM,0.023,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,2017
Binding affinity to human PIK3CG expressed in Escherichia coli BL21 cells incubated for 1 hr by active site directed binding competition assay,CCc1ccc(/N=C2\S/C(=C\c3ccnc(Nc4ccc(C(=O)O)cn4)c3)C(=O)N2C)cc1,CHEMBL3861974,=,=,Kd,nM,1500.0,Kd,nM,1500.0,CCc1ccc(/N=C2\S/C(=C\c3ccnc(Nc4ccc(C(=O)O)cn4)c3)C(=O)N2C)cc1,2016
Inhibition of PI3Kgamma (unknown origin) by ADP-Glo kinase assay,CCc1cc(CNc2cc(Cl)nn3c(-c4ccc(OC)c(S(=O)(=O)NCCO)c4)c(C)nc23)ccn1,CHEMBL3862042,<,<,IC50,nM,10000.0,IC50,uM,10.0,CCc1cc(CNc2cc(Cl)nn3c(-c4ccc(OC)c(S(=O)(=O)NCCO)c4)c(C)nc23)ccn1,2017
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1cc(N2CCOCC2)oc2cc3ccccc3cc12,CHEMBL3864148,=,=,Inhibition,%,-4.0,INH,%,-4.0,O=c1cc(N2CCOCC2)oc2cc3ccccc3cc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1cc(N2CCOCC2)oc2c(-c3ccc(Cl)cc3)c3ccccc3cc12,CHEMBL3864148,=,=,Inhibition,%,3.0,INH,%,3.0,O=c1cc(N2CCOCC2)oc2c(-c3ccc(Cl)cc3)c3ccccc3cc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2ccc3ccccc3c12,CHEMBL3864148,=,=,Inhibition,%,2.0,INH,%,2.0,O=c1nc(N2CCOCC2)oc2ccc3ccccc3c12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4ccccc4)ccc3c12,CHEMBL3864148,=,=,Inhibition,%,1.0,INH,%,1.0,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4ccccc4)ccc3c12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,COc1ccc(-c2ccc3c(ccc4oc(N5CCOCC5)nc(=O)c43)c2)cc1,CHEMBL3864148,=,=,Inhibition,%,-2.0,INH,%,-2.0,COc1ccc(-c2ccc3c(ccc4oc(N5CCOCC5)nc(=O)c43)c2)cc1,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4ccc(Cl)cc4)ccc3c12,CHEMBL3864148,=,=,Inhibition,%,0.0,INH,%,0.0,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4ccc(Cl)cc4)ccc3c12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2c1ccc1ccccc12,CHEMBL3864148,=,=,Inhibition,%,4.0,INH,%,4.0,O=c1nc(N2CCOCC2)oc2c1ccc1ccccc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2c1cc(-c1ccccc1)c1ccccc12,CHEMBL3864148,=,=,Inhibition,%,34.0,INH,%,34.0,O=c1nc(N2CCOCC2)oc2c1cc(-c1ccccc1)c1ccccc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,COc1ccc(-c2cc3c(=O)nc(N4CCOCC4)oc3c3ccccc23)cc1,CHEMBL3864148,=,=,Inhibition,%,17.0,INH,%,17.0,COc1ccc(-c2cc3c(=O)nc(N4CCOCC4)oc3c3ccccc23)cc1,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2c1cc(-c1cccc3c1oc1ccccc13)c1ccccc12,CHEMBL3864148,=,=,Inhibition,%,24.0,INH,%,24.0,O=c1nc(N2CCOCC2)oc2c1cc(-c1cccc3c1oc1ccccc13)c1ccccc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2c1cc(-c1cccc3c1sc1ccccc13)c1ccccc12,CHEMBL3864148,=,=,Inhibition,%,12.0,INH,%,12.0,O=c1nc(N2CCOCC2)oc2c1cc(-c1cccc3c1sc1ccccc13)c1ccccc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption after 60 mins by Kinase-Glo assay,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)c3ccccc3cc12,CHEMBL3864148,>,>,IC50,nM,50000.0,IC50,uM,50.0,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)c3ccccc3cc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption after 60 mins by Kinase-Glo assay,COc1ccc(-c2c3ccccc3cc3c(=O)cc(N4CCOCC4)oc23)cc1,CHEMBL3864148,>,>,IC50,nM,50000.0,IC50,uM,50.0,COc1ccc(-c2c3ccccc3cc3c(=O)cc(N4CCOCC4)oc23)cc1,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4cccc5c4oc4ccccc45)ccc3c12,CHEMBL3864148,,,Inhibition,%,,INH,,,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4cccc5c4oc4ccccc45)ccc3c12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4cccc5c4sc4ccccc45)ccc3c12,CHEMBL3864148,,,Inhibition,%,,INH,,,O=c1nc(N2CCOCC2)oc2ccc3cc(-c4cccc5c4sc4ccccc45)ccc3c12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2c1cc(-c1ccc(Cl)cc1)c1ccccc12,CHEMBL3864148,,,Inhibition,%,,INH,,,O=c1nc(N2CCOCC2)oc2c1cc(-c1ccc(Cl)cc1)c1ccccc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,O=c1nc(N2CCOCC2)oc2c1cc(-c1ccc(CO)cc1)c1ccccc12,CHEMBL3864148,,,Inhibition,%,,INH,,,O=c1nc(N2CCOCC2)oc2c1cc(-c1ccc(CO)cc1)c1ccccc12,2016
Inhibition of p110gamma (unknown origin) assessed as decrease in ATP consumption at 10 uM after 60 mins by Kinase-Glo assay relative to control,Nc1cccc(-c2cc3c(=O)nc(N4CCOCC4)oc3c3ccccc23)c1,CHEMBL3864148,,,Inhibition,%,,INH,,,Nc1cccc(-c2cc3c(=O)nc(N4CCOCC4)oc3c3ccccc23)c1,2016
