assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,COC1CN(Cc2ccc(NC(=O)/C=C/c3cnccc3-c3cnn(C4CC4)c3)cc2)C1,CHEMBL4742385,=,=,Inhibition,%,101.0,INH,%,101.0,COC1CN(Cc2ccc(NC(=O)/C=C/c3cnccc3-c3cnn(C4CC4)c3)cc2)C1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,CC1CN(Cc2ccc(NC(=O)/C=C/c3cnccc3-c3cnn(C4CC4)c3)cc2)C1,CHEMBL4742385,=,=,Inhibition,%,102.0,INH,%,102.0,CC1CN(Cc2ccc(NC(=O)/C=C/c3cnccc3-c3cnn(C4CC4)c3)cc2)C1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cncc(F)c1-c1cnn(C2CC2)c1)Nc1ccc2c(c1)CN(CC(F)(F)F)C2,CHEMBL4742385,=,=,Inhibition,%,104.0,INH,%,104.0,O=C(/C=C/c1cncc(F)c1-c1cnn(C2CC2)c1)Nc1ccc2c(c1)CN(CC(F)(F)F)C2,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,Cn1cc(-c2c(F)cncc2/C=C/C(=O)Nc2ccc3c(c2)CN(CC(F)(F)F)C3)cn1,CHEMBL4742385,=,=,Inhibition,%,106.0,INH,%,106.0,Cn1cc(-c2c(F)cncc2/C=C/C(=O)Nc2ccc3c(c2)CN(CC(F)(F)F)C3)cn1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(COCC(F)(F)F)cc1F,CHEMBL4742385,=,=,Inhibition,%,101.0,INH,%,101.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(COCC(F)(F)F)cc1F,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cncc(F)c1-c1cnn(C2CC2)c1)Nc1ccc2c(c1)OCCO2,CHEMBL4742385,=,=,Inhibition,%,103.0,INH,%,103.0,O=C(/C=C/c1cncc(F)c1-c1cnn(C2CC2)c1)Nc1ccc2c(c1)OCCO2,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,CC(C)(O)Cc1ccc(NC(=O)/C=C/c2cncc(F)c2-c2cnn(C3CC3)c2)c(F)c1,CHEMBL4742385,=,=,Inhibition,%,102.0,INH,%,102.0,CC(C)(O)Cc1ccc(NC(=O)/C=C/c2cncc(F)c2-c2cnn(C3CC3)c2)c(F)c1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cncc(F)c1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC3CC(C2)O3)cc1,CHEMBL4742385,=,=,Inhibition,%,102.0,INH,%,102.0,O=C(/C=C/c1cncc(F)c1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC3CC(C2)O3)cc1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc2c(c1)CN(CC(F)(F)CO)C2,CHEMBL4742385,=,=,Inhibition,%,102.0,INH,%,102.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc2c(c1)CN(CC(F)(F)CO)C2,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,Cn1cc(-c2ccncc2/C=C/C(=O)Nc2ccc3c(c2)CN(CC(F)F)C3)cn1,CHEMBL4742385,=,=,Inhibition,%,105.0,INH,%,105.0,Cn1cc(-c2ccncc2/C=C/C(=O)Nc2ccc3c(c2)CN(CC(F)F)C3)cn1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,COC1CN(Cc2ccc(NC(=O)/C=C/c3cncc(F)c3-c3cnn(C4CC4)c3)c(F)c2)C1,CHEMBL4742385,=,=,Inhibition,%,103.0,INH,%,103.0,COC1CN(Cc2ccc(NC(=O)/C=C/c3cncc(F)c3-c3cnn(C4CC4)c3)c(F)c2)C1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,COC1CN(Cc2ccc(NC(=O)/C=C/c3cncc(F)c3-c3cnn(C4CC4)c3)cc2)C1,CHEMBL4742385,=,=,Inhibition,%,101.0,INH,%,101.0,COC1CN(Cc2ccc(NC(=O)/C=C/c3cncc(F)c3-c3cnn(C4CC4)c3)cc2)C1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,CC(C)(F)Cc1ccc(NC(=O)/C=C/c2cncc(F)c2-c2cnn(C3CC3)c2)cc1,CHEMBL4742385,=,=,Inhibition,%,99.0,INH,%,99.0,CC(C)(F)Cc1ccc(NC(=O)/C=C/c2cncc(F)c2-c2cnn(C3CC3)c2)cc1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,Cn1cc(-c2c(F)cncc2/C=C/C(=O)Nc2ccc3c(c2)CN(CC(C)(F)F)C3)cn1,CHEMBL4742385,=,=,Inhibition,%,106.0,INH,%,106.0,Cn1cc(-c2c(F)cncc2/C=C/C(=O)Nc2ccc3c(c2)CN(CC(C)(F)F)C3)cn1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,Cn1cnc2ccc(-c3c(F)cncc3/C=C/C(=O)Nc3ccc4c(c3)CN(CC(F)(F)F)C4)cc21,CHEMBL4742385,=,=,Inhibition,%,101.0,INH,%,101.0,Cn1cnc2ccc(-c3c(F)cncc3/C=C/C(=O)Nc3ccc4c(c3)CN(CC(F)(F)F)C4)cc21,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,Cn1cnc2ccc(-c3c(F)cncc3/C=C/C(=O)Nc3ccc(CN4CC(F)(F)C4)cc3)cc21,CHEMBL4742385,=,=,Inhibition,%,87.0,INH,%,87.0,Cn1cnc2ccc(-c3c(F)cncc3/C=C/C(=O)Nc3ccc(CN4CC(F)(F)C4)cc3)cc21,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,Cn1cc(-c2c(F)cncc2/C=C/C(=O)Nc2ccc(CN3CC(F)(F)C3)cc2)cn1,CHEMBL4742385,=,=,Inhibition,%,103.0,INH,%,103.0,Cn1cc(-c2c(F)cncc2/C=C/C(=O)Nc2ccc(CN3CC(F)(F)C3)cc2)cn1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,Cn1cc(-c2ccncc2/C=C/C(=O)Nc2ccc(N3CC(F)(F)C3)cc2)cn1,CHEMBL4742385,=,=,Inhibition,%,105.0,INH,%,105.0,Cn1cc(-c2ccncc2/C=C/C(=O)Nc2ccc(N3CC(F)(F)C3)cc2)cn1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)C2)cc1,CHEMBL4742385,=,=,Inhibition,%,107.0,INH,%,107.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)C2)cc1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1F,CHEMBL4742385,=,=,Inhibition,%,105.0,INH,%,105.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1F,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=S(=O)(O)O,CHEMBL4742385,=,=,Inhibition,%,101.0,INH,%,101.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=S(=O)(O)O,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=P(O)(O)O.O=P(O)(O)O,CHEMBL4742385,=,=,Inhibition,%,100.0,INH,%,100.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=P(O)(O)O.O=P(O)(O)O,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,CS(=O)(=O)O.O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1,CHEMBL4742385,=,=,Inhibition,%,102.0,INH,%,102.0,CS(=O)(=O)O.O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=C(O)/C=C/C(=O)O,CHEMBL4742385,=,=,Inhibition,%,99.0,INH,%,99.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=C(O)/C=C/C(=O)O,2019.0
Inhibition of human CDK8/Cyc C expressed in Sf21 cells at 1 uM measured after 1 hr by fluorescence plate reader relative to control,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=C(O)CCC(=O)O,CHEMBL4742385,=,=,Inhibition,%,102.0,INH,%,102.0,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1.O=C(O)CCC(=O)O,2019.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,COc1ccccc1-c1c(C(N)=O)[nH]c2c1C(C)(C)Oc1cnccc1-2,CHEMBL4742387,=,=,IC50,10^-8mol/L,5.54,IC50,10^-8mol/L,5.54,COc1ccccc1-c1c(C(N)=O)[nH]c2c1C(C)(C)Oc1cnccc1-2,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(-c3ccccc3O)c21,CHEMBL4742387,=,=,IC50,10^-7mol/L,1.12,IC50,10^-7mol/L,1.12,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(-c3ccccc3O)c21,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(-c3ccc4[nH]ncc4c3)c21,CHEMBL4742387,=,=,IC50,10^-5 mol/L,1.0,IC50,10^-5 mol/L,1.0,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(-c3ccc4[nH]ncc4c3)c21,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCC1,CHEMBL4742387,=,=,IC50,10^-10mol/L,1.91,IC50,10^-10mol/L,1.91,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCC1,CHEMBL4742387,=,=,IC50,10^-10mol/L,4.66,IC50,10^-10mol/L,4.66,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)c(-c2ccccc2OC)c2c1-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,IC50,10^-9mol/L,3.23,IC50,10^-9mol/L,3.23,CCn1c(C(N)=O)c(-c2ccccc2OC)c2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCCCC1,CHEMBL4742387,=,=,IC50,10^-8mol/L,1.93,IC50,10^-8mol/L,1.93,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCCCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,8.5,IC50,10^-9mol/L,8.5,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,CHEMBL4742387,=,=,IC50,10^-7mol/L,2.81,IC50,10^-7mol/L,2.81,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,4.46,IC50,10^-9mol/L,4.46,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,COc1ccccc1-c1c2c(n(CCF)c1C(N)=O)-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,IC50,10^-7mol/L,1.39,IC50,10^-7mol/L,1.39,COc1ccccc1-c1c2c(n(CCF)c1C(N)=O)-c1ccncc1OC2(C)C,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(-c3ccccc3C(F)(F)F)c21,CHEMBL4742387,=,=,IC50,10^-7mol/L,2.11,IC50,10^-7mol/L,2.11,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(-c3ccccc3C(F)(F)F)c21,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)c(-c2ccccc2C(F)(F)F)c2c1-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,IC50,10^-8mol/L,1.44,IC50,10^-8mol/L,1.44,CCn1c(C(N)=O)c(-c2ccccc2C(F)(F)F)c2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCC1,CHEMBL4742387,=,=,IC50,10^-10mol/L,2.62,IC50,10^-10mol/L,2.62,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CC(=O)N1CCC2(CC1)Oc1cnccc1-c1[nH]c(C(N)=O)cc12,CHEMBL4742387,=,=,IC50,10^-9mol/L,7.48,IC50,10^-9mol/L,7.48,CC(=O)N1CCC2(CC1)Oc1cnccc1-c1[nH]c(C(N)=O)cc12,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,COc1ccccc1-c1c2c(n(CCF)c1C(=O)NCCF)-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,IC50,10^-7mol/L,4.84,IC50,10^-7mol/L,4.84,COc1ccccc1-c1c2c(n(CCF)c1C(=O)NCCF)-c1ccncc1OC2(C)C,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCN(CC(F)(F)F)CC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,1.11,IC50,10^-9mol/L,1.11,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCN(CC(F)(F)F)CC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,CHEMBL4742387,=,=,IC50,10^-10mol/L,3.14,IC50,10^-10mol/L,3.14,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,3.83,IC50,10^-9mol/L,3.83,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,2.19,IC50,10^-9mol/L,2.19,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,CHEMBL4742387,=,=,IC50,10^-10mol/L,2.78,IC50,10^-10mol/L,2.78,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,COc1cccc(-c2c(C(N)=O)[nH]c3c2C(C)(C)Oc2cnccc2-3)c1,CHEMBL4742387,=,=,IC50,10^-7mol/L,1.27,IC50,10^-7mol/L,1.27,COc1cccc(-c2c(C(N)=O)[nH]c3c2C(C)(C)Oc2cnccc2-3)c1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(C3CC3)c21,CHEMBL4742387,=,=,IC50,10^-9mol/L,4.33,IC50,10^-9mol/L,4.33,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(C3CC3)c21,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,COCCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,CHEMBL4742387,=,=,IC50,10^-8mol/L,1.42,IC50,10^-8mol/L,1.42,COCCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)c(-c2cccc(OC)c2)c2c1-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,IC50,10^-8mol/L,1.39,IC50,10^-8mol/L,1.39,CCn1c(C(N)=O)c(-c2cccc(OC)c2)c2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCCCC1,CHEMBL4742387,=,=,IC50,10^-10mol/L,4.07,IC50,10^-10mol/L,4.07,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCCCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCCCC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,1.36,IC50,10^-9mol/L,1.36,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCCCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1.Cl,CHEMBL4742387,=,=,IC50,10^-7mol/L,3.01,IC50,10^-7mol/L,3.01,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1.Cl,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCOCC1,CHEMBL4742387,<,<,IC50,10^-9mol/L,1.41,IC50,10^-9mol/L,1.41,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)c(C2CC2)c2c1-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,IC50,10^-9mol/L,2.65,IC50,10^-9mol/L,2.65,CCn1c(C(N)=O)c(C2CC2)c2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCOCC1,CHEMBL4742387,<,<,IC50,10^-9mol/L,1.41,IC50,10^-9mol/L,1.41,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCOCC1,CHEMBL4742387,<,<,IC50,10^-9mol/L,1.41,IC50,10^-9mol/L,1.41,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)c(Cl)c2c1-c1ccncc1OC21CCOCC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,2.41,IC50,10^-9mol/L,2.41,CCn1c(C(N)=O)c(Cl)c2c1-c1ccncc1OC21CCOCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,CCn1c(C(N)=O)c(Cl)c2c1-c1ccncc1OC21CCCCC1,CHEMBL4742387,<,<,IC50,10^-9mol/L,1.41,IC50,10^-9mol/L,1.41,CCn1c(C(N)=O)c(Cl)c2c1-c1ccncc1OC21CCCCC1,2018.0
Inhibition of kinase tracer 236 binding to full-length His-tagged recombinant human CDK8/cyclin C incubated for 60 mins by FRET based LanthaScreen Eu-Kinase binding assay,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCCCC1,CHEMBL4742387,=,=,IC50,10^-9mol/L,1.41,IC50,10^-9mol/L,1.41,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCCCC1,2018.0
Inhibition of CDK8/Cyclin C (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)ncc1F,CHEMBL4765336,=,=,IC50,nM,6500.0,IC50,nM,6500.0,COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)ncc1F,2020.0
Inhibition of kinase tracer 236 binding to His-tagged CDK8/cyclin C (unknown origin) incubated for 60 mins by LanthaScreen Eu-Kinase binding assay,Nc1nccc2c(Br)cc3cc(C(=O)[O-])ccc3c12.[Na+],CHEMBL4806958,<,<,IC50,nM,300.0,IC50,nM,300.0,Nc1nccc2c(Br)cc3cc(C(=O)[O-])ccc3c12.[Na+],2020.0
Inhibition of CDK8/Cyclin C (unknown origin) assessed as residual activity measured at 1 uM,Cc1nc(Nc2ncc(C(=O)Nc3c(C)csc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CHEMBL4806967,>,>,Activity,%,75.0,Activity,%,75.0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)csc3Cl)s2)cc(N2CCN(CCO)CC2)n1,2020.0
Inhibition of CDK8/Cyclin C (unknown origin) assessed as residual activity measured at 1 uM,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)ccnc3C)s2)cc(NN2CCN(CCO)CC2)n1,CHEMBL4806967,>,>,Activity,%,75.0,Activity,%,75.0,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)ccnc3C)s2)cc(NN2CCN(CCO)CC2)n1,2020.0
Inhibition of CDK8/Cyclin C (unknown origin) assessed as residual activity measured at 1 uM,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CHEMBL4806967,>,>,Activity,%,75.0,Activity,%,75.0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,2020.0
