assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cc1cc2ncc(-c3ccccc3)nc2cc1C,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.3,Thermal melting change,degrees C,0.3,Cc1cc2ncc(-c3ccccc3)nc2cc1C,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.4,Thermal melting change,degrees C,1.4,,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.1,Thermal melting change,degrees C,0.1,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.7,Thermal melting change,degrees C,0.7,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,2.9,Thermal melting change,degrees C,2.9,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.4,Thermal melting change,degrees C,0.4,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,OC[C@H]1O[C@@H](n2cnc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.3,Thermal melting change,degrees C,0.3,OC[C@H]1O[C@@H](n2cnc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.3,Thermal melting change,degrees C,1.3,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Nc2ccc(I)cc2/C1=C\c1cc(Br)c(O)c(Br)c1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.2,Thermal melting change,degrees C,1.2,O=C1Nc2ccc(I)cc2/C1=C\c1cc(Br)c(O)c(Br)c1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.9,Thermal melting change,degrees C,0.9,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CN(C)c1ncnc2nc[nH]c12,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.3,Thermal melting change,degrees C,0.3,CN(C)c1ncnc2nc[nH]c12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cc1ccc2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,CHEMBL1145498,=,=,Thermal melting change,degrees C,3.2,Thermal melting change,degrees C,3.2,Cc1ccc2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=c1ccc2ccc(O)c(O)c2o1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.7,Thermal melting change,degrees C,0.7,O=c1ccc2ccc(O)c(O)c2o1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,-4.5,Thermal melting change,degrees C,-4.5,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,4.7,Thermal melting change,degrees C,4.7,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.2,Thermal melting change,degrees C,0.2,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,CHEMBL1145498,=,=,Thermal melting change,degrees C,3.6,Thermal melting change,degrees C,3.6,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,CHEMBL1145498,=,=,Thermal melting change,degrees C,4.4,Thermal melting change,degrees C,4.4,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,N#CC(C#N)=Cc1ccc(O)c(O)c1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.1,Thermal melting change,degrees C,1.1,N#CC(C#N)=Cc1ccc(O)c(O)c1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.9,Thermal melting change,degrees C,0.9,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.1,Thermal melting change,degrees C,1.1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.8,Thermal melting change,degrees C,0.8,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.0,Thermal melting change,degrees C,1.0,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,CHEMBL1145498,=,=,Thermal melting change,degrees C,4.1,Thermal melting change,degrees C,4.1,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.5,Thermal melting change,degrees C,0.5,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1c2ccccc2-c2n[nH]c3cccc1c23,CHEMBL1145498,=,=,Thermal melting change,degrees C,2.6,Thermal melting change,degrees C,2.6,O=C1c2ccccc2-c2n[nH]c3cccc1c23,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,,CHEMBL1145498,=,=,Thermal melting change,degrees C,6.1,Thermal melting change,degrees C,6.1,,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.2,Thermal melting change,degrees C,1.2,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.6,Thermal melting change,degrees C,1.6,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.7,Thermal melting change,degrees C,0.7,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,CHEMBL1145498,=,=,Thermal melting change,degrees C,-3.4,Thermal melting change,degrees C,-3.4,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CN(C)c1ccc(CC2C(=O)Nc3ccccc32)cc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.0,Thermal melting change,degrees C,1.0,CN(C)c1ccc(CC2C(=O)Nc3ccccc32)cc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCC(Br)C2,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.1,Thermal melting change,degrees C,0.1,O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCC(Br)C2,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.0,Thermal melting change,degrees C,1.0,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21.[Cl-],CHEMBL1145498,=,=,Thermal melting change,degrees C,0.0,Thermal melting change,degrees C,0.0,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21.[Cl-],2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.5,Thermal melting change,degrees C,0.5,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.3,Thermal melting change,degrees C,0.3,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Nc2ccccc2/C1=C/c1cnc[nH]1,CHEMBL1145498,=,=,Thermal melting change,degrees C,6.6,Thermal melting change,degrees C,6.6,O=C1Nc2ccccc2/C1=C/c1cnc[nH]1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=S(=O)(c1cccc2c(Cl)cccc12)N1CCCNCC1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.8,Thermal melting change,degrees C,0.8,O=S(=O)(c1cccc2c(Cl)cccc12)N1CCCNCC1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.9,Thermal melting change,degrees C,1.9,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.5,Thermal melting change,degrees C,1.5,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,6.6,Thermal melting change,degrees C,6.6,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1145498,=,=,Thermal melting change,degrees C,10.3,Thermal melting change,degrees C,10.3,COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.0,Thermal melting change,degrees C,0.0,COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cl.NCCNS(=O)(=O)c1cccc2c(Cl)cccc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.1,Thermal melting change,degrees C,0.1,Cl.NCCNS(=O)(=O)c1cccc2c(Cl)cccc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cc1cc(C=C2C(=O)C=CC2=O)cc(C)c1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.0,Thermal melting change,degrees C,1.0,Cc1cc(C=C2C(=O)C=CC2=O)cc(C)c1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)(C)c1cc(C=C2C(=O)C=CC2=O)cc(C(C)(C)C)c1O,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.2,Thermal melting change,degrees C,1.2,CC(C)(C)c1cc(C=C2C(=O)C=CC2=O)cc(C(C)(C)C)c1O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.2,Thermal melting change,degrees C,1.2,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)N(CCO)c1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,CHEMBL1145498,=,=,Thermal melting change,degrees C,4.5,Thermal melting change,degrees C,4.5,CC(C)N(CCO)c1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,N=C(N)NCCNS(=O)(=O)c1cccc2cnccc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.3,Thermal melting change,degrees C,0.3,N=C(N)NCCNS(=O)(=O)c1cccc2cnccc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CNC(=O)c1cc(Oc2ccc(Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CHEMBL1145498,=,=,Thermal melting change,degrees C,-3.5,Thermal melting change,degrees C,-3.5,CNC(=O)c1cc(Oc2ccc(Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.8,Thermal melting change,degrees C,0.8,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CCn1cnc2c(N)nc(N(c3cccc(Cl)c3)[C@@H]3CCCC[C@@H]3N)nc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,4.7,Thermal melting change,degrees C,4.7,CCn1cnc2c(N)nc(N(c3cccc(Cl)c3)[C@@H]3CCCC[C@@H]3N)nc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)n1cnc2/c(=N/c3cccc(Cl)c3)nc(NCCO)[nH]c21,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.6,Thermal melting change,degrees C,1.6,CC(C)n1cnc2/c(=N/c3cccc(Cl)c3)nc(NCCO)[nH]c21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.4,Thermal melting change,degrees C,0.4,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(C)n1cnc2c(NCc3ccccc3O)nc(NCCCO)nc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.2,Thermal melting change,degrees C,1.2,CC(C)n1cnc2c(NCc3ccccc3O)nc(NCCCO)nc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.6,Thermal melting change,degrees C,1.6,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,-0.5,Thermal melting change,degrees C,-0.5,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.3,Thermal melting change,degrees C,0.3,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.4,Thermal melting change,degrees C,0.4,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.5,Thermal melting change,degrees C,0.5,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,CHEMBL1145498,=,=,Thermal melting change,degrees C,2.3,Thermal melting change,degrees C,2.3,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.5,Thermal melting change,degrees C,0.5,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.5,Thermal melting change,degrees C,1.5,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C(O)/C=C/c1cc(CO)ccc1CO,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.9,Thermal melting change,degrees C,0.9,O=C(O)/C=C/c1cc(CO)ccc1CO,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.3,Thermal melting change,degrees C,0.3,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1CC(=O)c2[nH]c3c4[nH]c5c(c4c4cn(Br)cc4c3c2C1)CCC=C5,CHEMBL1145498,=,=,Thermal melting change,degrees C,3.6,Thermal melting change,degrees C,3.6,O=C1CC(=O)c2[nH]c3c4[nH]c5c(c4c4cn(Br)cc4c3c2C1)CCC=C5,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.2,Thermal melting change,degrees C,1.2,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.4,Thermal melting change,degrees C,0.4,N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Nc2ccc(I)cc2/C1=C1/Nc2ccccc2/C1=N\O,CHEMBL1145498,=,=,Thermal melting change,degrees C,6.8,Thermal melting change,degrees C,6.8,O=C1Nc2ccc(I)cc2/C1=C1/Nc2ccccc2/C1=N\O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1/Nc2ccccc2/C1=N\O,CHEMBL1145498,=,=,Thermal melting change,degrees C,8.1,Thermal melting change,degrees C,8.1,O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1/Nc2ccccc2/C1=N\O,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1C(Cl)=C(N2C(=O)CCC2=O)C(=O)c2ccccc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,-1.1,Thermal melting change,degrees C,-1.1,O=C1C(Cl)=C(N2C(=O)CCC2=O)C(=O)c2ccccc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1,CHEMBL1145498,=,=,Thermal melting change,degrees C,-0.3,Thermal melting change,degrees C,-0.3,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1Nc2ccccc2/C1=C\c1ccc[nH]1,CHEMBL1145498,=,=,Thermal melting change,degrees C,3.4,Thermal melting change,degrees C,3.4,O=C1Nc2ccccc2/C1=C\c1ccc[nH]1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL1145498,=,=,Thermal melting change,degrees C,5.3,Thermal melting change,degrees C,5.3,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(=O)O/N=C1C(=C2/C(=O)Nc3cc(Br)ccc32)/Nc2ccccc2/1,CHEMBL1145498,=,=,Thermal melting change,degrees C,3.2,Thermal melting change,degrees C,3.2,CC(=O)O/N=C1C(=C2/C(=O)Nc3cc(Br)ccc32)/Nc2ccccc2/1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.7,Thermal melting change,degrees C,1.7,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CC(=O)O.Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,3.0,Thermal melting change,degrees C,3.0,CC(=O)O.Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.5,Thermal melting change,degrees C,1.5,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1cc(OC)c(/C=C2\C(=O)Nc3ccccc32)c(OC)c1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.5,Thermal melting change,degrees C,0.5,COc1cc(OC)c(/C=C2\C(=O)Nc3ccccc32)c(OC)c1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,CHEMBL1145498,=,=,Thermal melting change,degrees C,6.1,Thermal melting change,degrees C,6.1,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,O=c1c2ccccc2[nH]c(=S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL1145498,=,=,Thermal melting change,degrees C,0.9,Thermal melting change,degrees C,0.9,O=c1c2ccccc2[nH]c(=S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Nc1n[nH]c2nc3ccccc3nc12,CHEMBL1145498,=,=,Thermal melting change,degrees C,1.3,Thermal melting change,degrees C,1.3,Nc1n[nH]c2nc3ccccc3nc12,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,CS(=O)(=O)O.Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,8.4,Thermal melting change,degrees C,8.4,CS(=O)(=O)O.Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,2007.0
Delta TM value showing the stabilisation of CDK2 produced by compound binding,Cl.Cn1cc(C2=C(c3ccc4cc5n(c4c3)CCC(CN)C5)C(=O)NC2=O)c2ccccc21,CHEMBL1145498,=,=,Thermal melting change,degrees C,2.4,Thermal melting change,degrees C,2.4,Cl.Cn1cc(C2=C(c3ccc4cc5n(c4c3)CCC(CN)C5)C(=O)NC2=O)c2ccccc21,2007.0
